wavelength (nm),reflect
659,0.07725070033631876
660,0.07745001893647475
661,0.07764845856949482
662,0.07786668405077987
663,0.07814671416048966
664,0.07847935504425192
665,0.0788411746163696
666,0.07921623648913426
667,0.07963280044940176
668,0.08010210328656775
669,0.08060534803906298
670,0.08111981264851513
671,0.08172672006145618
672,0.08242330634948292
673,0.08318805041598093
674,0.08399262866469186
675,0.08481728194178564
676,0.08572401271470316
677,0.08676037695068202
678,0.08786827862523276
679,0.08904613339585637
680,0.09028934845067951
681,0.091598156434336
682,0.09302990110781786
683,0.09456407951459354
684,0.09616352430667405
685,0.0978006096730496
686,0.09955631105417155
687,0.10149847865022138
688,0.10371252799589364
689,0.10613041746372315
690,0.1084996385167585
691,0.11081534995433305
692,0.1132373381530537
693,0.11578506038694687
694,0.11847083766373204
695,0.12132069391388113
696,0.12432257748381237
697,0.12739887518282475
698,0.1305349612428753
699,0.13378242877567764
700,0.13717413015194657
701,0.14067058947227895
702,0.14425551422562918
703,0.1479181514130578
704,0.15158671823913394
